Accuracy,Block,BlockNum,KEY,RESP,RT,StimType,Stimulus,Subject,Trial,key_pressed
1,UnsupervisedDense,2,n,nottarget,0.532,nottarget,catch3,8140,10,
1,UnsupervisedDense,2,n,nottarget,0.652,nottarget,contr8,8140,11,
1,UnsupervisedDense,2,x,target,0.703,target,test6,8140,12,
1,UnsupervisedDense,2,n,nottarget,0.52,nottarget,catch8,8140,13,
1,UnsupervisedDense,2,x,target,0.825,target,test16,8140,14,
1,UnsupervisedDense,2,n,nottarget,0.5870000000000001,nottarget,contr9,8140,15,
1,UnsupervisedDense,2,x,target,0.562,target,test8,8140,16,
1,UnsupervisedDense,2,x,target,0.721,target,test2,8140,17,
1,UnsupervisedDense,2,n,nottarget,0.545,nottarget,contr3,8140,18,
1,UnsupervisedDense,2,x,target,1.296,target,test1,8140,19,
1,UnsupervisedDense,2,n,nottarget,0.521,nottarget,contr15,8140,20,
1,UnsupervisedDense,2,x,target,0.521,target,test7,8140,21,
1,UnsupervisedDense,2,x,target,0.642,target,test14,8140,22,
0,UnsupervisedDense,2,n,nottarget,0.637,target,test4,8140,23,
1,UnsupervisedDense,2,n,nottarget,0.703,nottarget,catch4,8140,24,
1,UnsupervisedDense,2,n,nottarget,0.593,nottarget,contr1,8140,25,
1,UnsupervisedDense,2,n,nottarget,0.6940000000000001,nottarget,contr5,8140,26,
1,UnsupervisedDense,2,n,nottarget,0.5429999999999999,nottarget,catch5,8140,27,
1,UnsupervisedDense,2,n,nottarget,0.647,nottarget,contr14,8140,28,
1,UnsupervisedDense,2,n,nottarget,0.586,nottarget,catch6,8140,29,
1,UnsupervisedDense,2,x,target,0.655,target,test5,8140,30,
1,UnsupervisedDense,2,n,nottarget,0.604,nottarget,contr11,8140,31,
1,UnsupervisedDense,2,x,target,0.56,target,test12,8140,32,
1,UnsupervisedDense,2,x,target,0.631,target,test3,8140,33,
1,UnsupervisedDense,2,x,target,0.539,target,test10,8140,34,
1,UnsupervisedDense,2,n,nottarget,0.61,nottarget,contr10,8140,35,
1,UnsupervisedDense,2,n,nottarget,0.653,nottarget,contr4,8140,36,
1,UnsupervisedDense,2,x,target,0.585,target,test9,8140,37,
1,UnsupervisedDense,2,n,nottarget,0.568,nottarget,contr12,8140,38,
1,UnsupervisedDense,2,x,target,0.662,target,test11,8140,39,
1,UnsupervisedDense,2,n,nottarget,0.625,nottarget,contr16,8140,40,
1,UnsupervisedSparse,3,n,nottarget,1.726,nottarget,contr14,8140,1,
1,UnsupervisedSparse,3,x,target,0.997,target,test15,8140,2,
1,UnsupervisedSparse,3,n,nottarget,0.731,nottarget,contr16,8140,3,
1,UnsupervisedSparse,3,x,target,0.8009999999999999,target,test10,8140,4,
1,UnsupervisedSparse,3,x,target,0.7120000000000001,target,test3,8140,5,
1,UnsupervisedSparse,3,x,target,0.8170000000000001,target,test13,8140,6,
1,UnsupervisedSparse,3,x,target,0.716,target,test9,8140,7,
1,UnsupervisedSparse,3,n,nottarget,0.797,nottarget,contr11,8140,8,
1,UnsupervisedSparse,3,n,nottarget,0.795,nottarget,catch4,8140,9,
1,UnsupervisedSparse,3,n,nottarget,0.9690000000000001,nottarget,contr2,8140,10,
1,UnsupervisedSparse,3,n,nottarget,0.607,nottarget,contr9,8140,11,
1,UnsupervisedSparse,3,x,target,0.635,target,test6,8140,12,
1,UnsupervisedSparse,3,n,nottarget,0.679,nottarget,catch7,8140,13,
1,UnsupervisedSparse,3,x,target,0.978,target,test1,8140,14,
0,UnsupervisedSparse,3,x,target,0.735,nottarget,catch5,8140,15,
1,UnsupervisedSparse,3,n,nottarget,1.047,nottarget,contr6,8140,16,
1,UnsupervisedSparse,3,n,nottarget,0.7070000000000001,nottarget,catch3,8140,17,
1,UnsupervisedSparse,3,n,nottarget,0.691,nottarget,contr8,8140,18,
1,UnsupervisedSparse,3,n,nottarget,0.654,nottarget,contr10,8140,19,
1,UnsupervisedSparse,3,n,nottarget,0.985,nottarget,contr5,8140,20,
1,UnsupervisedSparse,3,n,nottarget,0.598,nottarget,contr13,8140,21,
1,UnsupervisedSparse,3,n,nottarget,0.733,nottarget,catch1,8140,22,
1,UnsupervisedSparse,3,n,nottarget,0.755,nottarget,contr15,8140,23,
1,UnsupervisedSparse,3,n,nottarget,0.731,nottarget,catch2,8140,24,
1,UnsupervisedSparse,3,x,target,0.828,target,test14,8140,25,
1,UnsupervisedSparse,3,n,nottarget,0.5820000000000001,nottarget,contr12,8140,26,
1,UnsupervisedSparse,3,x,target,0.8059999999999999,target,test16,8140,27,
1,UnsupervisedSparse,3,x,target,0.8270000000000001,target,test4,8140,28,
1,UnsupervisedSparse,3,x,target,0.71,target,test2,8140,29,
1,UnsupervisedSparse,3,x,target,0.631,target,test12,8140,30,
1,UnsupervisedSparse,3,x,target,1.22,target,test7,8140,31,
1,UnsupervisedSparse,3,n,nottarget,0.943,nottarget,contr7,8140,32,
1,UnsupervisedSparse,3,n,nottarget,0.912,nottarget,contr4,8140,33,
1,UnsupervisedSparse,3,n,nottarget,0.551,nottarget,contr1,8140,34,
1,UnsupervisedSparse,3,n,nottarget,0.6859999999999999,nottarget,catch8,8140,35,
1,UnsupervisedSparse,3,x,target,1.025,target,test8,8140,36,
1,UnsupervisedSparse,3,n,nottarget,0.708,nottarget,contr3,8140,37,
1,UnsupervisedSparse,3,x,target,1.126,target,test11,8140,38,
1,UnsupervisedSparse,3,n,nottarget,0.645,nottarget,catch6,8140,39,
1,UnsupervisedSparse,3,x,target,0.7440000000000001,target,test5,8140,40,
1,SupervisedSparse,4,x,target,1.849,target,test7,8140,1,
1,SupervisedSparse,4,n,nottarget,1.133,nottarget,contr11,8140,2,
1,SupervisedSparse,4,x,target,0.6920000000000001,target,test14,8140,3,
1,SupervisedSparse,4,x,target,0.71,target,test9,8140,4,
1,SupervisedSparse,4,x,target,0.583,target,test3,8140,5,
1,SupervisedSparse,4,x,target,0.9309999999999999,target,test12,8140,6,
1,SupervisedSparse,4,x,target,0.764,target,test4,8140,7,
1,SupervisedSparse,4,n,nottarget,0.556,nottarget,contr14,8140,8,
1,SupervisedSparse,4,n,nottarget,0.506,nottarget,catch1,8140,9,
0,SupervisedSparse,4,x,target,0.915,nottarget,contr10,8140,10,
1,SupervisedSparse,4,n,nottarget,0.6679999999999999,nottarget,contr7,8140,11,
1,SupervisedSparse,4,x,target,2.421,target,test6,8140,12,
1,SupervisedSparse,4,n,nottarget,0.682,nottarget,catch3,8140,13,
1,SupervisedSparse,4,n,nottarget,0.764,nottarget,contr8,8140,14,
1,SupervisedSparse,4,x,target,0.818,target,test15,8140,15,
1,SupervisedSparse,4,x,target,0.573,target,test2,8140,16,
1,SupervisedSparse,4,n,nottarget,0.564,nottarget,catch5,8140,17,
1,SupervisedSparse,4,n,nottarget,0.747,nottarget,contr15,8140,18,
1,SupervisedSparse,4,n,nottarget,0.562,nottarget,contr4,8140,19,
1,SupervisedSparse,4,x,target,0.528,target,test10,8140,20,
1,SupervisedSparse,4,n,nottarget,0.536,nottarget,contr13,8140,21,
1,SupervisedSparse,4,x,target,0.48,target,test1,8140,22,
1,SupervisedSparse,4,x,target,0.505,target,test8,8140,23,
1,SupervisedSparse,4,n,nottarget,0.547,nottarget,catch8,8140,24,
1,SupervisedSparse,4,n,nottarget,0.61,nottarget,contr2,8140,25,
1,SupervisedSparse,4,x,target,0.495,target,test13,8140,26,
1,SupervisedSparse,4,x,target,0.504,target,test11,8140,27,
1,SupervisedSparse,4,n,nottarget,0.49,nottarget,catch7,8140,28,
1,SupervisedSparse,4,n,nottarget,0.586,nottarget,contr1,8140,29,
1,SupervisedSparse,4,x,target,0.521,target,test5,8140,30,
1,SupervisedSparse,4,n,nottarget,0.433,nottarget,contr3,8140,31,
1,SupervisedSparse,4,n,nottarget,0.389,nottarget,contr16,8140,32,
1,SupervisedSparse,4,n,nottarget,0.379,nottarget,contr6,8140,33,
1,SupervisedSparse,4,n,nottarget,0.36200000000000004,nottarget,contr9,8140,34,
1,SupervisedSparse,4,n,nottarget,0.495,nottarget,catch6,8140,35,
1,SupervisedSparse,4,n,nottarget,0.36200000000000004,nottarget,catch2,8140,36,
0,SupervisedSparse,4,n,nottarget,0.35200000000000004,target,test16,8140,37,
1,SupervisedSparse,4,n,nottarget,0.503,nottarget,catch4,8140,38,
1,SupervisedSparse,4,n,nottarget,0.529,nottarget,contr5,8140,39,
1,SupervisedSparse,4,n,nottarget,0.41600000000000004,nottarget,contr12,8140,40,
1,UnsupervisedDense,1,n,nottarget,1.6640000000000001,nottarget,catch5,8150,1,
1,UnsupervisedDense,1,x,target,1.3780000000000001,target,test13,8150,2,
1,UnsupervisedDense,1,n,nottarget,0.9440000000000001,nottarget,contr6,8150,3,
1,UnsupervisedDense,1,n,nottarget,0.958,nottarget,contr3,8150,4,
1,UnsupervisedDense,1,x,target,0.501,target,test4,8150,5,
1,UnsupervisedDense,1,x,target,0.853,target,test6,8150,6,
1,UnsupervisedDense,1,x,target,0.888,target,test9,8150,7,
1,UnsupervisedDense,1,x,target,1.185,target,test15,8150,8,
1,UnsupervisedDense,1,n,nottarget,0.7340000000000001,nottarget,catch1,8150,9,
1,UnsupervisedDense,1,n,nottarget,1.4240000000000002,nottarget,contr4,8150,10,
1,UnsupervisedDense,1,n,nottarget,0.9790000000000001,nottarget,contr16,8150,11,
1,UnsupervisedDense,1,n,nottarget,1.0959999999999999,nottarget,contr14,8150,12,
1,UnsupervisedDense,1,n,nottarget,1.218,nottarget,contr7,8150,13,
1,UnsupervisedDense,1,x,target,0.884,target,test2,8150,14,
1,UnsupervisedDense,1,x,target,0.831,target,test10,8150,15,
1,UnsupervisedDense,1,x,target,0.922,target,test1,8150,16,
1,UnsupervisedDense,1,n,nottarget,0.6659999999999999,nottarget,catch8,8150,17,
1,UnsupervisedDense,1,x,target,0.758,target,test5,8150,18,
1,UnsupervisedDense,1,x,target,0.74,target,test11,8150,19,
1,UnsupervisedDense,1,n,nottarget,0.484,nottarget,catch4,8150,20,
1,UnsupervisedDense,1,n,nottarget,0.7659999999999999,nottarget,catch7,8150,21,
1,UnsupervisedDense,1,n,nottarget,1.156,nottarget,contr8,8150,22,
1,UnsupervisedDense,1,x,target,1.147,target,test14,8150,23,
1,UnsupervisedDense,1,n,nottarget,0.769,nottarget,contr9,8150,24,
1,UnsupervisedDense,1,x,target,0.935,target,test3,8150,25,
1,UnsupervisedDense,1,n,nottarget,0.711,nottarget,contr5,8150,26,
1,UnsupervisedDense,1,n,nottarget,1.143,nottarget,contr13,8150,27,
1,UnsupervisedDense,1,n,nottarget,0.495,nottarget,contr11,8150,28,
1,UnsupervisedDense,1,n,nottarget,0.377,nottarget,contr15,8150,29,
1,UnsupervisedDense,1,x,target,0.63,target,test8,8150,30,
1,UnsupervisedDense,1,x,target,0.65,target,test16,8150,31,
1,UnsupervisedDense,1,n,nottarget,0.526,nottarget,catch6,8150,32,
1,UnsupervisedDense,1,n,nottarget,1.173,nottarget,contr10,8150,33,
1,UnsupervisedDense,1,x,target,0.597,target,test12,8150,34,
1,UnsupervisedDense,1,n,nottarget,0.9359999999999999,nottarget,contr12,8150,35,
1,UnsupervisedDense,1,n,nottarget,0.496,nottarget,contr2,8150,36,
1,UnsupervisedDense,1,n,nottarget,0.883,nottarget,catch2,8150,37,
1,UnsupervisedDense,1,n,nottarget,0.626,nottarget,contr1,8150,38,
1,UnsupervisedDense,1,x,target,0.6709999999999999,target,test7,8150,39,
1,UnsupervisedDense,1,n,nottarget,0.5870000000000001,nottarget,catch3,8150,40,
1,SupervisedSparse,2,x,target,2.595,target,test8,8150,1,
1,SupervisedSparse,2,n,nottarget,1.265,nottarget,catch4,8150,2,
0,SupervisedSparse,2,x,target,1.97,nottarget,contr7,8150,3,
1,SupervisedSparse,2,n,nottarget,0.865,nottarget,contr12,8150,4,
1,SupervisedSparse,2,n,nottarget,0.8109999999999999,nottarget,contr9,8150,5,
1,SupervisedSparse,2,x,target,1.008,target,test7,8150,6,
1,SupervisedSparse,2,x,target,0.8440000000000001,target,test11,8150,7,
1,SupervisedSparse,2,n,nottarget,0.84,nottarget,contr10,8150,8,
1,SupervisedSparse,2,n,nottarget,0.6829999999999999,nottarget,contr3,8150,9,
1,SupervisedSparse,2,x,target,0.797,target,test5,8150,10,
1,SupervisedSparse,2,n,nottarget,0.715,nottarget,catch7,8150,11,
1,SupervisedSparse,2,n,nottarget,0.8740000000000001,nottarget,contr8,8150,12,
1,SupervisedSparse,2,n,nottarget,0.419,nottarget,contr14,8150,13,
1,SupervisedSparse,2,n,nottarget,0.537,nottarget,contr2,8150,14,
1,SupervisedSparse,2,n,nottarget,0.698,nottarget,catch2,8150,15,
1,SupervisedSparse,2,x,target,0.529,target,test14,8150,16,
1,SupervisedSparse,2,n,nottarget,0.9540000000000001,nottarget,contr4,8150,17,
1,SupervisedSparse,2,x,target,1.626,target,test13,8150,18,
1,SupervisedSparse,2,x,target,0.605,target,test3,8150,19,
1,SupervisedSparse,2,n,nottarget,0.682,nottarget,contr13,8150,20,
1,SupervisedSparse,2,x,target,1.003,target,test9,8150,21,
1,SupervisedSparse,2,x,target,0.745,target,test4,8150,22,
1,SupervisedSparse,2,n,nottarget,0.625,nottarget,catch6,8150,23,
1,SupervisedSparse,2,n,nottarget,1.6440000000000001,nottarget,contr1,8150,24,
1,SupervisedSparse,2,x,target,0.536,target,test12,8150,25,
1,SupervisedSparse,2,x,target,1.3030000000000002,target,test15,8150,26,
1,SupervisedSparse,2,n,nottarget,0.7759999999999999,nottarget,contr5,8150,27,
1,SupervisedSparse,2,x,target,0.631,target,test16,8150,28,
1,SupervisedSparse,2,n,nottarget,1.274,nottarget,contr6,8150,29,
1,SupervisedSparse,2,n,nottarget,0.5489999999999999,nottarget,contr16,8150,30,
1,SupervisedSparse,2,x,target,0.531,target,test2,8150,31,
1,SupervisedSparse,2,n,nottarget,0.812,nottarget,catch8,8150,32,
1,SupervisedSparse,2,n,nottarget,0.5379999999999999,nottarget,catch1,8150,33,
1,SupervisedSparse,2,x,target,1.4480000000000002,target,test6,8150,34,
1,SupervisedSparse,2,n,nottarget,0.596,nottarget,catch5,8150,35,
1,SupervisedSparse,2,n,nottarget,0.57,nottarget,catch3,8150,36,
1,SupervisedSparse,2,n,nottarget,1.4,nottarget,contr15,8150,37,
1,SupervisedSparse,2,x,target,0.518,target,test10,8150,38,
1,SupervisedSparse,2,n,nottarget,1.4140000000000001,nottarget,contr11,8150,39,
1,SupervisedSparse,2,x,target,1.3619999999999999,target,test1,8150,40,
0,UnsupervisedSparse,3,x,target,1.406,nottarget,contr10,8150,1,
1,UnsupervisedSparse,3,x,target,0.98,target,test5,8150,2,
0,UnsupervisedSparse,3,x,target,0.625,nottarget,contr7,8150,3,
0,UnsupervisedSparse,3,x,target,1.038,nottarget,contr12,8150,4,
1,UnsupervisedSparse,3,n,nottarget,2.0580000000000003,nottarget,contr2,8150,5,
1,UnsupervisedSparse,3,x,target,1.2830000000000001,target,test9,8150,6,
1,UnsupervisedSparse,3,x,target,0.91,target,test3,8150,7,
1,UnsupervisedSparse,3,n,nottarget,1.1740000000000002,nottarget,catch1,8150,8,
1,UnsupervisedSparse,3,n,nottarget,0.948,nottarget,catch7,8150,9,
1,UnsupervisedSparse,3,x,target,0.635,target,test16,8150,10,
1,UnsupervisedSparse,3,x,target,1.015,target,test6,8150,11,
1,UnsupervisedSparse,3,x,target,0.628,target,test13,8150,12,
1,UnsupervisedSparse,3,x,target,0.743,target,test12,8150,13,
1,UnsupervisedSparse,3,n,nottarget,1.7830000000000001,nottarget,contr9,8150,14,
1,UnsupervisedSparse,3,n,nottarget,1.636,nottarget,contr1,8150,15,
0,UnsupervisedSparse,3,x,target,1.696,nottarget,contr13,8150,16,
1,UnsupervisedSparse,3,x,target,0.745,target,test2,8150,17,
0,UnsupervisedSparse,3,x,target,0.425,nottarget,contr8,8150,18,
0,UnsupervisedSparse,3,x,target,0.405,nottarget,contr15,8150,19,
0,UnsupervisedSparse,3,x,target,0.586,nottarget,contr5,8150,20,
0,UnsupervisedSparse,3,x,target,0.48100000000000004,nottarget,contr4,8150,21,
0,UnsupervisedSparse,3,x,target,0.33899999999999997,nottarget,contr16,8150,22,
1,UnsupervisedSparse,3,x,target,0.682,target,test11,8150,23,
0,UnsupervisedSparse,3,x,target,0.773,nottarget,contr11,8150,24,
1,UnsupervisedSparse,3,x,target,1.899,target,test4,8150,25,
1,UnsupervisedSparse,3,x,target,0.74,target,test14,8150,26,
1,UnsupervisedSparse,3,n,nottarget,0.723,nottarget,catch2,8150,27,
1,UnsupervisedSparse,3,n,nottarget,0.618,nottarget,catch6,8150,28,
1,UnsupervisedSparse,3,n,nottarget,0.632,nottarget,catch5,8150,29,
1,UnsupervisedSparse,3,n,nottarget,0.7170000000000001,nottarget,catch8,8150,30,
0,UnsupervisedSparse,3,n,nottarget,0.516,target,test8,8150,31,
1,UnsupervisedSparse,3,x,target,0.485,target,test15,8150,32,
0,UnsupervisedSparse,3,x,target,0.664,nottarget,contr6,8150,33,
0,UnsupervisedSparse,3,x,target,0.425,nottarget,contr14,8150,34,
1,UnsupervisedSparse,3,n,nottarget,0.5670000000000001,nottarget,catch4,8150,35,
1,UnsupervisedSparse,3,n,nottarget,0.9009999999999999,nottarget,catch3,8150,36,
1,UnsupervisedSparse,3,x,target,0.7809999999999999,target,test1,8150,37,
1,UnsupervisedSparse,3,x,target,0.653,target,test7,8150,38,
1,UnsupervisedSparse,3,x,target,0.47200000000000003,target,test10,8150,39,
0,UnsupervisedSparse,3,x,target,0.53,nottarget,contr3,8150,40,
1,SupervisedDense,4,x,target,3.884,target,test10,8150,1,
1,SupervisedDense,4,n,nottarget,1.197,nottarget,contr13,8150,2,
1,SupervisedDense,4,n,nottarget,0.993,nottarget,catch1,8150,3,
1,SupervisedDense,4,x,target,1.1179999999999999,target,test16,8150,4,
1,SupervisedDense,4,x,target,0.855,target,test6,8150,5,
1,SupervisedDense,4,n,nottarget,0.6659999999999999,nottarget,catch2,8150,6,
1,SupervisedDense,4,x,target,1.061,target,test13,8150,7,
1,SupervisedDense,4,n,nottarget,0.703,nottarget,contr3,8150,8,
1,SupervisedDense,4,n,nottarget,0.49700000000000005,nottarget,contr5,8150,9,
1,SupervisedDense,4,n,nottarget,0.6729999999999999,nottarget,catch6,8150,10,
1,SupervisedDense,4,x,target,0.74,target,test2,8150,11,
1,SupervisedDense,4,n,nottarget,0.563,nottarget,catch8,8150,12,
1,SupervisedDense,4,x,target,1.105,target,test5,8150,13,
1,SupervisedDense,4,n,nottarget,0.5539999999999999,nottarget,contr16,8150,14,
1,SupervisedDense,4,x,target,0.747,target,test3,8150,15,
1,SupervisedDense,4,x,target,0.594,target,test1,8150,16,
1,SupervisedDense,4,n,nottarget,0.495,nottarget,catch3,8150,17,
1,SupervisedDense,4,n,nottarget,0.72,nottarget,contr1,8150,18,
1,SupervisedDense,4,n,nottarget,0.5770000000000001,nottarget,contr7,8150,19,
1,SupervisedDense,4,n,nottarget,0.384,nottarget,contr12,8150,20,
1,SupervisedDense,4,n,nottarget,0.359,nottarget,contr6,8150,21,
1,SupervisedDense,4,n,nottarget,0.58,nottarget,catch4,8150,22,
1,SupervisedDense,4,x,target,0.41,target,test12,8150,23,
1,SupervisedDense,4,x,target,0.431,target,test9,8150,24,
1,SupervisedDense,4,x,target,0.45799999999999996,target,test11,8150,25,
1,SupervisedDense,4,n,nottarget,0.455,nottarget,catch7,8150,26,
1,SupervisedDense,4,n,nottarget,0.657,nottarget,contr2,8150,27,
1,SupervisedDense,4,n,nottarget,0.478,nottarget,contr11,8150,28,
1,SupervisedDense,4,x,target,0.414,target,test14,8150,29,
1,SupervisedDense,4,x,target,0.57,target,test7,8150,30,
1,SupervisedDense,4,n,nottarget,0.5379999999999999,nottarget,contr10,8150,31,
1,SupervisedDense,4,n,nottarget,0.465,nottarget,contr4,8150,32,
1,SupervisedDense,4,n,nottarget,0.49200000000000005,nottarget,contr8,8150,33,
1,SupervisedDense,4,n,nottarget,0.598,nottarget,catch5,8150,34,
1,SupervisedDense,4,n,nottarget,0.57,nottarget,contr15,8150,35,
1,SupervisedDense,4,n,nottarget,0.57,nottarget,contr9,8150,36,
1,SupervisedDense,4,n,nottarget,0.44,nottarget,contr14,8150,37,
1,SupervisedDense,4,x,target,0.452,target,test4,8150,38,
1,SupervisedDense,4,x,target,0.46299999999999997,target,test15,8150,39,
1,SupervisedDense,4,x,target,0.48200000000000004,target,test8,8150,40,
1,SupervisedDense,1,n,nottarget,1.63,nottarget,contr6,8091,1,
1,SupervisedDense,1,n,nottarget,1.33,nottarget,contr5,8091,2,
1,SupervisedDense,1,n,nottarget,0.754,nottarget,contr2,8091,3,
1,SupervisedDense,1,n,nottarget,1.4580000000000002,nottarget,catch2,8091,4,
1,SupervisedDense,1,x,target,1.2830000000000001,target,test9,8091,5,
1,SupervisedDense,1,x,target,0.66,target,test10,8091,6,
1,SupervisedDense,1,n,nottarget,0.56,nottarget,contr1,8091,7,
1,SupervisedDense,1,n,nottarget,0.382,nottarget,contr11,8091,8,
1,SupervisedDense,1,n,nottarget,0.42100000000000004,nottarget,contr7,8091,9,
1,SupervisedDense,1,x,target,0.547,target,test16,8091,10,
1,SupervisedDense,1,x,target,0.777,target,test13,8091,11,
1,SupervisedDense,1,x,target,0.446,target,test15,8091,12,
1,SupervisedDense,1,n,nottarget,0.603,nottarget,catch6,8091,13,
1,SupervisedDense,1,n,nottarget,0.583,nottarget,contr16,8091,14,
1,SupervisedDense,1,n,nottarget,0.43700000000000006,nottarget,catch5,8091,15,
1,SupervisedDense,1,n,nottarget,0.37,nottarget,contr12,8091,16,
1,SupervisedDense,1,n,nottarget,0.369,nottarget,contr13,8091,17,
1,SupervisedDense,1,x,target,0.7190000000000001,target,test8,8091,18,
1,SupervisedDense,1,n,nottarget,0.8809999999999999,nottarget,contr14,8091,19,
1,SupervisedDense,1,n,nottarget,0.442,nottarget,catch3,8091,20,
1,SupervisedDense,1,n,nottarget,0.613,nottarget,contr10,8091,21,
1,SupervisedDense,1,x,target,0.5539999999999999,target,test7,8091,22,
1,SupervisedDense,1,n,nottarget,0.36,nottarget,contr3,8091,23,
1,SupervisedDense,1,x,target,1.0,target,test11,8091,24,
1,SupervisedDense,1,x,target,0.7979999999999999,target,test6,8091,25,
1,SupervisedDense,1,x,target,0.586,target,test12,8091,26,
1,SupervisedDense,1,x,target,0.46399999999999997,target,test1,8091,27,
1,SupervisedDense,1,n,nottarget,0.555,nottarget,contr15,8091,28,
1,SupervisedDense,1,x,target,0.665,target,test4,8091,29,
1,SupervisedDense,1,x,target,0.517,target,test14,8091,30,
1,SupervisedDense,1,x,target,0.397,target,test2,8091,31,
1,SupervisedDense,1,n,nottarget,0.442,nottarget,catch4,8091,32,
1,SupervisedDense,1,n,nottarget,0.43700000000000006,nottarget,catch1,8091,33,
1,SupervisedDense,1,n,nottarget,0.39299999999999996,nottarget,catch7,8091,34,
1,SupervisedDense,1,x,target,0.591,target,test5,8091,35,
1,SupervisedDense,1,x,target,0.5710000000000001,target,test3,8091,36,
1,SupervisedDense,1,n,nottarget,0.547,nottarget,contr4,8091,37,
1,SupervisedDense,1,n,nottarget,0.45799999999999996,nottarget,contr9,8091,38,
1,SupervisedDense,1,n,nottarget,0.40399999999999997,nottarget,catch8,8091,39,
1,SupervisedDense,1,n,nottarget,0.665,nottarget,contr8,8091,40,
1,SupervisedSparse,2,x,target,1.886,target,test9,8091,1,
1,SupervisedSparse,2,x,target,0.439,target,test15,8091,2,
1,SupervisedSparse,2,x,target,0.363,target,test8,8091,3,
