Subject,Block,StimType,Trial,Stimulus,KEY,RESP,Accuracy,RT
8150,UnsupervisedSparse,target,2,test5,x,target,1,0.98
8150,UnsupervisedSparse,nottarget,3,contr7,x,target,0,0.625
8150,UnsupervisedSparse,nottarget,4,contr12,x,target,0,1.038
8150,UnsupervisedSparse,nottarget,5,contr2,n,nottarget,1,2.0580000000000003
8150,UnsupervisedSparse,target,6,test9,x,target,1,1.2830000000000001
8150,UnsupervisedSparse,target,7,test3,x,target,1,0.91
8150,UnsupervisedSparse,nottarget,8,catch1,n,nottarget,1,1.1740000000000002
8150,UnsupervisedSparse,nottarget,9,catch7,n,nottarget,1,0.948
8150,UnsupervisedSparse,target,10,test16,x,target,1,0.635
8150,UnsupervisedSparse,target,11,test6,x,target,1,1.015
8150,UnsupervisedSparse,target,12,test13,x,target,1,0.628
8150,UnsupervisedSparse,target,13,test12,x,target,1,0.743
8150,UnsupervisedSparse,nottarget,14,contr9,n,nottarget,1,1.7830000000000001
8150,UnsupervisedSparse,nottarget,15,contr1,n,nottarget,1,1.636
8150,UnsupervisedSparse,nottarget,16,contr13,x,target,0,1.696
8150,UnsupervisedSparse,target,17,test2,x,target,1,0.745
8150,UnsupervisedSparse,nottarget,18,contr8,x,target,0,0.425
8150,UnsupervisedSparse,nottarget,19,contr15,x,target,0,0.405
8150,UnsupervisedSparse,nottarget,20,contr5,x,target,0,0.586
8150,UnsupervisedSparse,nottarget,21,contr4,x,target,0,0.48100000000000004
8150,UnsupervisedSparse,nottarget,22,contr16,x,target,0,0.33899999999999997
8150,UnsupervisedSparse,target,23,test11,x,target,1,0.682
8150,UnsupervisedSparse,nottarget,24,contr11,x,target,0,0.773
8150,UnsupervisedSparse,target,25,test4,x,target,1,1.899
8150,UnsupervisedSparse,target,26,test14,x,target,1,0.74
8150,UnsupervisedSparse,nottarget,27,catch2,n,nottarget,1,0.723
8150,UnsupervisedSparse,nottarget,28,catch6,n,nottarget,1,0.618
8150,UnsupervisedSparse,nottarget,29,catch5,n,nottarget,1,0.632
8150,UnsupervisedSparse,nottarget,30,catch8,n,nottarget,1,0.7170000000000001
8150,UnsupervisedSparse,target,31,test8,n,nottarget,0,0.516
8150,UnsupervisedSparse,target,32,test15,x,target,1,0.485
8150,UnsupervisedSparse,nottarget,33,contr6,x,target,0,0.664
8150,UnsupervisedSparse,nottarget,34,contr14,x,target,0,0.425
8150,UnsupervisedSparse,nottarget,35,catch4,n,nottarget,1,0.5670000000000001
8150,UnsupervisedSparse,nottarget,36,catch3,n,nottarget,1,0.9009999999999999
8150,UnsupervisedSparse,target,37,test1,x,target,1,0.7809999999999999
8150,UnsupervisedSparse,target,38,test7,x,target,1,0.653
8150,UnsupervisedSparse,target,39,test10,x,target,1,0.47200000000000003
8150,UnsupervisedSparse,nottarget,40,contr3,x,target,0,0.53
8150,SupervisedDense,target,1,test10,x,target,1,3.884
8150,SupervisedDense,nottarget,2,contr13,n,nottarget,1,1.197
8150,SupervisedDense,nottarget,3,catch1,n,nottarget,1,0.993
8150,SupervisedDense,target,4,test16,x,target,1,1.1179999999999999
8150,SupervisedDense,target,5,test6,x,target,1,0.855
8150,SupervisedDense,nottarget,6,catch2,n,nottarget,1,0.6659999999999999
8150,SupervisedDense,target,7,test13,x,target,1,1.061
8150,SupervisedDense,nottarget,8,contr3,n,nottarget,1,0.703
8150,SupervisedDense,nottarget,9,contr5,n,nottarget,1,0.49700000000000005
8150,SupervisedDense,nottarget,10,catch6,n,nottarget,1,0.6729999999999999
8150,SupervisedDense,target,11,test2,x,target,1,0.74
8150,SupervisedDense,nottarget,12,catch8,n,nottarget,1,0.563
8150,SupervisedDense,target,13,test5,x,target,1,1.105
8150,SupervisedDense,nottarget,14,contr16,n,nottarget,1,0.5539999999999999
8150,SupervisedDense,target,15,test3,x,target,1,0.747
8150,SupervisedDense,target,16,test1,x,target,1,0.594
8150,SupervisedDense,nottarget,17,catch3,n,nottarget,1,0.495
8150,SupervisedDense,nottarget,18,contr1,n,nottarget,1,0.72
8150,SupervisedDense,nottarget,19,contr7,n,nottarget,1,0.5770000000000001
8150,SupervisedDense,nottarget,20,contr12,n,nottarget,1,0.384
8150,SupervisedDense,nottarget,21,contr6,n,nottarget,1,0.359
8150,SupervisedDense,nottarget,22,catch4,n,nottarget,1,0.58
8150,SupervisedDense,target,23,test12,x,target,1,0.41
8150,SupervisedDense,target,24,test9,x,target,1,0.431
8150,SupervisedDense,target,25,test11,x,target,1,0.45799999999999996
8150,SupervisedDense,nottarget,26,catch7,n,nottarget,1,0.455
8150,SupervisedDense,nottarget,27,contr2,n,nottarget,1,0.657
8150,SupervisedDense,nottarget,28,contr11,n,nottarget,1,0.478
8150,SupervisedDense,target,29,test14,x,target,1,0.414
8150,SupervisedDense,target,30,test7,x,target,1,0.57
8150,SupervisedDense,nottarget,31,contr10,n,nottarget,1,0.5379999999999999
8150,SupervisedDense,nottarget,32,contr4,n,nottarget,1,0.465
8150,SupervisedDense,nottarget,33,contr8,n,nottarget,1,0.49200000000000005
8150,SupervisedDense,nottarget,34,catch5,n,nottarget,1,0.598
8150,SupervisedDense,nottarget,35,contr15,n,nottarget,1,0.57
8150,SupervisedDense,nottarget,36,contr9,n,nottarget,1,0.57
8150,SupervisedDense,nottarget,37,contr14,n,nottarget,1,0.44
8150,SupervisedDense,target,38,test4,x,target,1,0.452
8150,SupervisedDense,target,39,test15,x,target,1,0.46299999999999997
8150,SupervisedDense,target,40,test8,x,target,1,0.48200000000000004
8091,SupervisedDense,nottarget,1,contr6,n,nottarget,1,1.63
8091,SupervisedDense,nottarget,2,contr5,n,nottarget,1,1.33
8091,SupervisedDense,nottarget,3,contr2,n,nottarget,1,0.754
8091,SupervisedDense,nottarget,4,catch2,n,nottarget,1,1.4580000000000002
8091,SupervisedDense,target,5,test9,x,target,1,1.2830000000000001
8091,SupervisedDense,target,6,test10,x,target,1,0.66
8091,SupervisedDense,nottarget,7,contr1,n,nottarget,1,0.56
8091,SupervisedDense,nottarget,8,contr11,n,nottarget,1,0.382
8091,SupervisedDense,nottarget,9,contr7,n,nottarget,1,0.42100000000000004
8091,SupervisedDense,target,10,test16,x,target,1,0.547
8091,SupervisedDense,target,11,test13,x,target,1,0.777
8091,SupervisedDense,target,12,test15,x,target,1,0.446
8091,SupervisedDense,nottarget,13,catch6,n,nottarget,1,0.603
8091,SupervisedDense,nottarget,14,contr16,n,nottarget,1,0.583
8091,SupervisedDense,nottarget,15,catch5,n,nottarget,1,0.43700000000000006
8091,SupervisedDense,nottarget,16,contr12,n,nottarget,1,0.37
8091,SupervisedDense,nottarget,17,contr13,n,nottarget,1,0.369
8091,SupervisedDense,target,18,test8,x,target,1,0.7190000000000001
8091,SupervisedDense,nottarget,19,contr14,n,nottarget,1,0.8809999999999999
8091,SupervisedDense,nottarget,20,catch3,n,nottarget,1,0.442
8091,SupervisedDense,nottarget,21,contr10,n,nottarget,1,0.613
8091,SupervisedDense,target,22,test7,x,target,1,0.5539999999999999
8091,SupervisedDense,nottarget,23,contr3,n,nottarget,1,0.36
8091,SupervisedDense,target,24,test11,x,target,1,1.0
8091,SupervisedDense,target,25,test6,x,target,1,0.7979999999999999
8091,SupervisedDense,target,26,test12,x,target,1,0.586
8091,SupervisedDense,target,27,test1,x,target,1,0.46399999999999997
8091,SupervisedDense,nottarget,28,contr15,n,nottarget,1,0.555
8091,SupervisedDense,target,29,test4,x,target,1,0.665
8091,SupervisedDense,target,30,test14,x,target,1,0.517
8091,SupervisedDense,target,31,test2,x,target,1,0.397
8091,SupervisedDense,nottarget,32,catch4,n,nottarget,1,0.442
8091,SupervisedDense,nottarget,33,catch1,n,nottarget,1,0.43700000000000006
8091,SupervisedDense,nottarget,34,catch7,n,nottarget,1,0.39299999999999996
8091,SupervisedDense,target,35,test5,x,target,1,0.591
8091,SupervisedDense,target,36,test3,x,target,1,0.5710000000000001
8091,SupervisedDense,nottarget,37,contr4,n,nottarget,1,0.547
8091,SupervisedDense,nottarget,38,contr9,n,nottarget,1,0.45799999999999996
8091,SupervisedDense,nottarget,39,catch8,n,nottarget,1,0.40399999999999997
8091,SupervisedDense,nottarget,40,contr8,n,nottarget,1,0.665
8091,SupervisedSparse,target,1,test9,x,target,1,1.886
8091,SupervisedSparse,target,2,test15,x,target,1,0.439
8091,SupervisedSparse,target,3,test8,x,target,1,0.363
8091,SupervisedSparse,nottarget,4,catch6,n,nottarget,1,0.435
8091,SupervisedSparse,nottarget,5,catch5,n,nottarget,1,0.526
8091,SupervisedSparse,nottarget,6,contr4,x,target,0,0.6779999999999999
8091,SupervisedSparse,nottarget,7,contr15,x,target,0,0.696
8091,SupervisedSparse,target,8,test1,x,target,1,0.408
8091,SupervisedSparse,target,9,test4,x,target,1,0.389
8091,SupervisedSparse,nottarget,10,catch7,x,target,0,0.0
8091,SupervisedSparse,nottarget,11,contr9,x,target,0,0.753
8091,SupervisedSparse,nottarget,12,contr14,x,target,0,0.609
8091,SupervisedSparse,nottarget,13,contr7,x,target,0,0.39799999999999996
8091,SupervisedSparse,nottarget,14,contr8,x,target,0,0.452
8091,SupervisedSparse,target,15,test7,x,target,1,0.742
8091,SupervisedSparse,nottarget,16,catch4,n,nottarget,1,0.893
8091,SupervisedSparse,nottarget,17,contr16,x,target,0,0.6459999999999999
8091,SupervisedSparse,target,18,test14,x,target,1,0.474
8091,SupervisedSparse,target,19,test12,x,target,1,0.364
8091,SupervisedSparse,target,20,test3,x,target,1,0.371
8091,SupervisedSparse,nottarget,21,contr11,x,target,0,0.593
8091,SupervisedSparse,nottarget,22,contr12,x,target,0,0.614
8091,SupervisedSparse,nottarget,23,contr1,x,target,0,0.387
8091,SupervisedSparse,target,24,test2,x,target,1,0.385
8091,SupervisedSparse,nottarget,25,contr3,x,target,0,0.6629999999999999
8091,SupervisedSparse,target,26,test13,x,target,1,0.8909999999999999
8091,SupervisedSparse,nottarget,27,catch1,n,nottarget,1,0.531
8091,SupervisedSparse,nottarget,28,catch8,n,nottarget,1,0.611
8091,SupervisedSparse,nottarget,29,contr2,x,target,0,0.705
8091,SupervisedSparse,target,30,test11,x,target,1,0.529
8091,SupervisedSparse,nottarget,31,catch3,n,nottarget,1,0.61
8091,SupervisedSparse,nottarget,32,contr6,x,target,0,0.503
8091,SupervisedSparse,target,33,test16,x,target,1,0.615
8091,SupervisedSparse,target,34,test10,x,target,1,0.644
8091,SupervisedSparse,nottarget,35,contr13,x,target,0,0.664
8091,SupervisedSparse,target,36,test5,x,target,1,0.5539999999999999
8091,SupervisedSparse,nottarget,37,contr5,x,target,0,0.77
8091,SupervisedSparse,target,38,test6,x,target,1,0.544
8091,SupervisedSparse,nottarget,39,contr10,x,target,0,0.439
8091,SupervisedSparse,nottarget,40,catch2,n,nottarget,1,0.563
8091,UnsupervisedSparse,nottarget,1,contr5,n,nottarget,1,1.9369999999999998
8091,UnsupervisedSparse,nottarget,2,contr11,n,nottarget,1,1.105
8091,UnsupervisedSparse,target,3,test13,x,target,1,0.593
8091,UnsupervisedSparse,nottarget,4,contr4,n,nottarget,1,1.208
8091,UnsupervisedSparse,nottarget,5,catch6,n,nottarget,1,0.659
8091,UnsupervisedSparse,target,6,test12,x,target,1,0.799
8091,UnsupervisedSparse,target,7,test10,x,target,1,1.6030000000000002
8091,UnsupervisedSparse,nottarget,8,contr13,x,target,0,1.072
8091,UnsupervisedSparse,nottarget,9,catch2,n,nottarget,1,0.547
8091,UnsupervisedSparse,nottarget,10,contr7,x,target,0,0.6729999999999999
8091,UnsupervisedSparse,nottarget,11,contr10,x,target,0,0.652
8091,UnsupervisedSparse,nottarget,12,catch7,n,nottarget,1,0.5429999999999999
8091,UnsupervisedSparse,nottarget,13,catch1,n,nottarget,1,0.6459999999999999
8091,UnsupervisedSparse,nottarget,14,catch8,n,nottarget,1,0.474
8091,UnsupervisedSparse,target,15,test4,x,target,1,0.485
8091,UnsupervisedSparse,nottarget,16,catch4,n,nottarget,1,0.446
8091,UnsupervisedSparse,target,17,test2,x,target,1,0.5539999999999999
8091,UnsupervisedSparse,target,18,test11,x,target,1,0.474
8091,UnsupervisedSparse,target,19,test3,x,target,1,0.46
8091,UnsupervisedSparse,nottarget,20,contr14,x,target,0,0.525
8091,UnsupervisedSparse,nottarget,21,contr9,x,target,0,0.583
8091,UnsupervisedSparse,target,22,test6,x,target,1,0.485
8091,UnsupervisedSparse,nottarget,23,contr2,x,target,0,0.502
8091,UnsupervisedSparse,target,24,test5,x,target,1,0.46399999999999997
8091,UnsupervisedSparse,target,25,test1,x,target,1,0.45899999999999996
8091,UnsupervisedSparse,target,26,test7,x,target,1,0.461
8091,UnsupervisedSparse,nottarget,27,catch5,n,nottarget,1,0.688
8091,UnsupervisedSparse,nottarget,28,contr8,x,target,0,0.562
8091,UnsupervisedSparse,nottarget,29,contr6,x,target,0,0.64
8091,UnsupervisedSparse,target,30,test14,x,target,1,0.532
8091,UnsupervisedSparse,target,31,test15,x,target,1,0.645
8091,UnsupervisedSparse,target,32,test9,x,target,1,0.488
8091,UnsupervisedSparse,nottarget,33,contr12,x,target,0,0.418
8091,UnsupervisedSparse,nottarget,34,contr3,x,target,0,0.391
8091,UnsupervisedSparse,target,35,test16,x,target,1,0.419
8091,UnsupervisedSparse,nottarget,36,contr15,x,target,0,0.4
8091,UnsupervisedSparse,nottarget,37,contr16,x,target,0,0.406
8091,UnsupervisedSparse,nottarget,38,catch3,n,nottarget,1,0.875
8091,UnsupervisedSparse,nottarget,39,contr1,x,target,0,0.55
8091,UnsupervisedSparse,target,40,test8,x,target,1,0.956
8091,UnsupervisedDense,nottarget,1,contr1,n,nottarget,1,1.089
8091,UnsupervisedDense,target,2,test9,x,target,1,0.585
8091,UnsupervisedDense,nottarget,3,catch2,n,nottarget,1,0.5589999999999999
8091,UnsupervisedDense,target,4,test6,x,target,1,0.5329999999999999
8091,UnsupervisedDense,target,5,test10,x,target,1,0.485
8091,UnsupervisedDense,nottarget,6,contr6,n,nottarget,1,0.5670000000000001
8091,UnsupervisedDense,nottarget,7,contr4,n,nottarget,1,0.6459999999999999
8091,UnsupervisedDense,nottarget,8,contr2,n,nottarget,1,0.401
8091,UnsupervisedDense,target,9,test5,n,nottarget,0,0.43
8091,UnsupervisedDense,target,10,test1,x,target,1,0.48200000000000004
8091,UnsupervisedDense,nottarget,11,catch8,n,nottarget,1,0.523
8091,UnsupervisedDense,target,12,test7,x,target,1,0.851
8091,UnsupervisedDense,target,13,test16,x,target,1,0.496
8091,UnsupervisedDense,target,14,test14,x,target,1,0.462
8091,UnsupervisedDense,target,15,test8,x,target,1,0.41
8091,UnsupervisedDense,target,16,test11,x,target,1,0.39
8091,UnsupervisedDense,nottarget,17,catch4,n,nottarget,1,0.682
8091,UnsupervisedDense,nottarget,18,contr16,n,nottarget,1,0.733
8091,UnsupervisedDense,nottarget,19,contr15,n,nottarget,1,0.7170000000000001
8091,UnsupervisedDense,nottarget,20,catch3,n,nottarget,1,0.565
8091,UnsupervisedDense,nottarget,21,contr12,n,nottarget,1,0.46799999999999997
8091,UnsupervisedDense,nottarget,22,contr10,n,nottarget,1,0.439
8091,UnsupervisedDense,nottarget,23,contr8,n,nottarget,1,0.39399999999999996
8091,UnsupervisedDense,nottarget,24,catch1,n,nottarget,1,0.528
8091,UnsupervisedDense,target,25,test2,x,target,1,0.5429999999999999
8091,UnsupervisedDense,target,26,test15,x,target,1,0.605
8091,UnsupervisedDense,nottarget,27,contr13,n,nottarget,1,0.8029999999999999
8091,UnsupervisedDense,nottarget,28,contr11,n,nottarget,1,0.713
8091,UnsupervisedDense,nottarget,29,catch5,n,nottarget,1,0.648
8091,UnsupervisedDense,nottarget,30,contr9,n,nottarget,1,0.46
8091,UnsupervisedDense,target,31,test3,x,target,1,0.527
8091,UnsupervisedDense,nottarget,32,catch6,n,nottarget,1,0.654
8091,UnsupervisedDense,target,33,test4,x,target,1,0.8420000000000001
8091,UnsupervisedDense,nottarget,34,contr3,n,nottarget,1,0.645
8091,UnsupervisedDense,nottarget,35,catch7,n,nottarget,1,0.831
8091,UnsupervisedDense,target,36,test13,x,target,1,0.596
8091,UnsupervisedDense,nottarget,37,contr5,n,nottarget,1,0.5539999999999999
8091,UnsupervisedDense,nottarget,38,contr14,n,nottarget,1,0.848
8091,UnsupervisedDense,target,39,test12,x,target,1,0.7070000000000001
8091,UnsupervisedDense,nottarget,40,contr7,n,nottarget,1,0.532
8123,UnsupervisedSparse,target,1,test5,x,target,1,2.265
8123,UnsupervisedSparse,nottarget,2,contr4,x,target,0,1.771
8123,UnsupervisedSparse,target,3,test8,x,target,1,2.843
8123,UnsupervisedSparse,nottarget,4,contr5,n,nottarget,1,1.74
8123,UnsupervisedSparse,nottarget,5,contr2,x,target,0,1.194
8123,UnsupervisedSparse,nottarget,6,catch4,n,nottarget,1,1.2329999999999999
8123,UnsupervisedSparse,nottarget,7,catch3,n,nottarget,1,1.092
8123,UnsupervisedSparse,nottarget,8,contr10,x,target,0,0.909
8123,UnsupervisedSparse,target,9,test3,x,target,1,0.534
8123,UnsupervisedSparse,nottarget,10,catch2,n,nottarget,1,0.741
8123,UnsupervisedSparse,nottarget,11,contr16,x,target,0,0.693
8123,UnsupervisedSparse,target,12,test10,x,target,1,0.727
8123,UnsupervisedSparse,nottarget,13,catch7,n,nottarget,1,0.598
8123,UnsupervisedSparse,target,14,test11,x,target,1,0.612
8123,UnsupervisedSparse,target,15,test4,x,target,1,0.49700000000000005
8123,UnsupervisedSparse,nottarget,16,contr8,x,target,0,0.682
8123,UnsupervisedSparse,target,17,test7,x,target,1,0.45299999999999996
8123,UnsupervisedSparse,nottarget,18,contr7,x,target,0,0.449
8123,UnsupervisedSparse,nottarget,19,catch1,n,nottarget,1,0.6509999999999999
8123,UnsupervisedSparse,nottarget,20,contr11,x,target,0,0.527
8123,UnsupervisedSparse,nottarget,21,catch8,n,nottarget,1,0.551
8123,UnsupervisedSparse,target,22,test1,x,target,1,0.638
8123,UnsupervisedSparse,target,23,test9,x,target,1,0.579
8123,UnsupervisedSparse,nottarget,24,contr6,x,target,0,0.521
8123,UnsupervisedSparse,target,25,test16,x,target,1,0.5770000000000001
8123,UnsupervisedSparse,nottarget,26,catch6,n,nottarget,1,0.696
8123,UnsupervisedSparse,nottarget,27,contr1,x,target,0,2.818
8123,UnsupervisedSparse,nottarget,28,contr9,x,target,0,1.3259999999999998
8123,UnsupervisedSparse,target,29,test13,x,target,1,0.7240000000000001
8123,UnsupervisedSparse,nottarget,30,contr15,x,target,0,0.7959999999999999
8123,UnsupervisedSparse,nottarget,31,contr14,x,target,0,0.57
8123,UnsupervisedSparse,nottarget,32,contr12,x,target,0,0.46399999999999997
8123,UnsupervisedSparse,target,33,test12,x,target,1,0.539
8123,UnsupervisedSparse,target,34,test6,x,target,1,0.8109999999999999
8123,UnsupervisedSparse,target,35,test2,x,target,1,0.711
8123,UnsupervisedSparse,nottarget,36,contr3,x,target,0,0.527
8123,UnsupervisedSparse,target,37,test15,x,target,1,0.569
8123,UnsupervisedSparse,target,38,test14,x,target,1,0.48700000000000004
8123,UnsupervisedSparse,nottarget,39,catch5,n,nottarget,1,0.618
8123,UnsupervisedSparse,nottarget,40,contr13,x,target,0,0.767
8123,UnsupervisedDense,target,1,test2,x,target,1,1.7080000000000002
8123,UnsupervisedDense,nottarget,2,contr4,None,None,0,9999.0
8123,UnsupervisedDense,target,3,test7,x,target,1,0.7290000000000001
8123,UnsupervisedDense,nottarget,4,contr5,x,target,0,1.335
8123,UnsupervisedDense,nottarget,5,contr16,n,nottarget,1,1.048
8123,UnsupervisedDense,target,6,test12,x,target,1,1.123
8123,UnsupervisedDense,nottarget,7,contr6,n,nottarget,1,0.987
8123,UnsupervisedDense,nottarget,8,catch1,n,nottarget,1,1.136
8123,UnsupervisedDense,target,9,test16,x,target,1,0.6859999999999999
8123,UnsupervisedDense,nottarget,10,contr8,x,target,0,0.65
8123,UnsupervisedDense,target,11,test10,x,target,1,0.58
8123,UnsupervisedDense,target,12,test6,x,target,1,0.696
8123,UnsupervisedDense,nottarget,13,contr7,x,target,0,1.7790000000000001
8123,UnsupervisedDense,nottarget,14,catch2,n,nottarget,1,0.607
8123,UnsupervisedDense,nottarget,15,catch7,n,nottarget,1,0.6759999999999999
8123,UnsupervisedDense,nottarget,16,contr2,x,target,0,0.7020000000000001
8123,UnsupervisedDense,nottarget,17,catch3,n,nottarget,1,0.478
8123,UnsupervisedDense,target,18,test5,x,target,1,0.608
8123,UnsupervisedDense,target,19,test14,x,target,1,0.516
8123,UnsupervisedDense,nottarget,20,catch6,n,nottarget,1,0.565
8123,UnsupervisedDense,nottarget,21,catch8,n,nottarget,1,0.435
8123,UnsupervisedDense,nottarget,22,catch5,n,nottarget,1,0.816
8123,UnsupervisedDense,target,23,test1,x,target,1,0.6579999999999999
8123,UnsupervisedDense,nottarget,24,catch4,n,nottarget,1,0.445
8123,UnsupervisedDense,nottarget,25,contr10,x,target,0,1.7369999999999999
8123,UnsupervisedDense,nottarget,26,contr15,x,target,0,0.6559999999999999
8123,UnsupervisedDense,target,27,test3,x,target,1,0.738
8123,UnsupervisedDense,nottarget,28,contr14,x,target,0,0.578
8123,UnsupervisedDense,nottarget,29,contr9,x,target,0,0.759
8123,UnsupervisedDense,target,30,test8,x,target,1,0.902
8123,UnsupervisedDense,nottarget,31,contr1,x,target,0,0.382
8123,UnsupervisedDense,nottarget,32,contr13,x,target,0,0.389
8123,UnsupervisedDense,target,33,test15,x,target,1,0.691
8123,UnsupervisedDense,target,34,test13,x,target,1,0.506
8123,UnsupervisedDense,target,35,test9,x,target,1,0.419
8123,UnsupervisedDense,target,36,test11,x,target,1,0.616
